"No.","Time","Source","Destination","Protocol","Length","Info"
"1030","35.742017","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=417, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1031","35.829942","Cisco-Li_16:94:73","Broadcast","802.11","77","Probe Request, SN=2816, FN=0, Flags=........C, SSID=linksys"
"1032","35.844911","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=418, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1033","35.946933","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=419, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1034","36.049892","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=420, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1035","36.151948","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=421, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1036","36.152910","Cisco-Li_82:b2:55","Spanning-tree-(for-bridges)_00","802.11","118","Data, SN=422, FN=0, Flags=.p....F.C"
"1037","36.253893","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=423, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1038","36.356853","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=424, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1039","36.458858","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=425, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1040","36.541838","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Clear-to-send, Flags=........C"
"1041","36.542811","Apple_82:36:3a","Cisco-Li_82:b2:53","802.11","108","Data, SN=180, FN=0, Flags=.p.....TC"
"1042","36.542821","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"1043","36.543819","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Clear-to-send, Flags=........C"
"1044","36.544798","Cisco-Li_82:b2:53","Apple_82:36:3a","802.11","136","Data, SN=426, FN=0, Flags=.p....F.C"
"1045","36.544807","","Cisco-Li_82:b2:55 (00:0c:41:82:b2:55) (RA)","802.11","38","Acknowledgement, Flags=........C"
"1046","36.561854","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=427, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1047","36.562866","Cisco-Li_82:b2:53","IPv4mcast_02","802.11","112","Data, SN=428, FN=0, Flags=.p....F.C"
"1048","36.663842","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=429, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1049","36.766790","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=430, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1050","36.799791","Apple_82:36:3a","Cisco-Li_82:b2:55","802.11","54","Disassociate, SN=181, FN=0, Flags=........C"
"1051","36.799896","","Apple_82:36:3a (00:0d:93:82:36:3a) (RA)","802.11","38","Acknowledgement, Flags=........C"
"1052","36.868757","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=431, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1053","36.970769","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=432, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1054","37.073729","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=433, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1055","37.175710","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=434, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1056","37.278735","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=435, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1057","37.380719","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=436, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1058","37.483669","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=437, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1059","37.585711","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=438, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1060","37.687654","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=439, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1061","37.790612","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=440, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1062","37.892685","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=441, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1063","37.995625","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=442, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1064","38.097559","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=443, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1065","38.200542","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=444, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1066","38.201522","Cisco-Li_82:b2:55","Spanning-tree-(for-bridges)_00","802.11","118","Data, SN=445, FN=0, Flags=.p....F.C"
"1067","38.302527","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=446, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1068","38.405548","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=447, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1069","38.507515","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=448, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1070","38.609479","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=449, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1071","38.712450","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=450, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1072","38.814441","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=451, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1073","38.917428","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=452, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1074","39.018442","11:5a:08:13:2c:86","1a:9d:f4:e6:d1:7a","802.11","89","Aruba Management, SN=2053, FN=5, Flags=op.PR...C"
"1075","39.019402","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=453, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1076","39.122374","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=454, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1077","39.224441","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=455, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1078","39.326361","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=456, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1079","39.429339","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=457, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1080","39.531322","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=458, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1081","39.634366","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=459, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1082","39.736358","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=460, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1083","39.839319","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=461, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1084","39.941250","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=462, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1085","40.043215","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=463, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1086","40.146211","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=464, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1087","40.147206","Cisco-Li_82:b2:55","Spanning-tree-(for-bridges)_00","802.11","118","Data, SN=465, FN=0, Flags=.p....F.C"
"1088","40.248186","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=466, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1089","40.351190","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=467, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1090","40.453234","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=468, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1091","40.556145","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=469, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1092","40.658128","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=470, FN=0, Flags=........C, BI=100, SSID=Coherer"
"1093","40.760153","Cisco-Li_82:b2:55","Broadcast","802.11","168","Beacon frame, SN=471, FN=0, Flags=........C, BI=100, SSID=Coherer"
